CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
8019,1377.40225,180,348.436666,0.142857,1,1500,251.870405,247.576103
8020,59.020085,58.7,0,0.166667,2,1500,160.904963,148.887545
8021,337.269567,2125.84,144.207417,0.888889,39,1200,1586.507333,304.093968
8022,15.978538,136.92,0,1,12,2500,132.182438,130.9779
8023,0,140.4,0,1,12,2200,124.99276,
8024,372.14586,643.01,0,1,41,1500,124.958137,205.066245
8025,130.484418,1428.97,0,0.25,3,7000,1444.388031,77.509848
8026,5134.553859,2502.34,0,0.833333,67,6000,528.134435,25312.16069
8027,944.346242,195,126.612663,1,12,1000,599.901843,662.791956
8028,1367.284172,542.33,1790.86019,0.857143,12,1500,1067.078079,500.726579
8029,1418.899282,57.66,63.085612,0.25,3,1500,294.465506,294.22163
8030,390.077505,1156,0,0.083333,2,10500,1704.470909,247.289712
8031,0,37.65,0,0.25,3,1500,0,
8032,17.765052,0,112.476618,0,0,2200,200.061869,162.701658
8033,81.170395,626.5,0,0.583333,7,2500,445.640989,112.818984
8034,1378.110585,0,192.997392,0,0,2500,2673.832747,675.477318
8035,110.428278,624.72,0,1,6,1000,494.968169,81.689039
8036,435.490797,0,58.565665,0,0,500,220.136035,305.833099
8037,676.771001,356.8,1213.388649,0.5,15,1200,2042.747509,600.434653
8038,1278.279881,15,0,0.083333,1,1500,275.225729,436.116254
8039,111.539712,1364.86,0,0.916667,11,4000,1500.447193,150.868096
8040,13.61768,396,0,1,12,3000,392.233211,144.853589
8041,2935.397877,0,343.694226,0,0,3000,949.675235,2723.330171
8042,32.029579,332.8,0,0.666667,8,4000,485.225272,148.543097
8043,11.720573,109.44,0,0.666667,8,2500,149.743686,106.73778
8044,73.064932,221.52,0,1,12,1500,210.01408,178.181993
8045,262.528147,234.98,0,0.916667,15,1700,95.32519,188.4713
8046,2731.663846,0,5724.953197,0,0,8000,574.931823,541.703109
8047,1004.441314,530.32,0,0.833333,14,1000,737.914629,1040.035593
8048,160.347859,0,36.943081,0,0,500,407.588195,219.002184
8049,772.008306,0,1428.576393,0,0,1500,981.286103,263.394207
8050,0,271.56,0,1,12,2000,282.699746,
8051,1601.393425,190,18.638559,0.25,6,1500,182.637387,12496.86093
8052,3342.878215,1368.7,1594.327632,0.083333,2,7500,9614.697558,1309.066961
8053,1321.645967,0,91.920629,0,0,1500,317.384166,543.171342
8054,1079.462513,389.21,190.643054,0.916667,12,1200,716.007476,804.760271
8055,1917.89573,285.07,6084.858872,0.363636,6,3000,5692.682993,556.449635
8056,870.802164,350,0,0.666667,8,1200,213.014986,227.800157
8057,224.795583,240.74,0,0.666667,9,1000,372.301242,218.717866
8058,8.80954,114,0,0.666667,8,4000,160.627029,86.700821
8059,42.522715,479.5,0,0.833333,17,1000,585.31382,155.528119
8060,568.690902,103.68,455.053644,0.083333,4,7500,1555.880234,264.213167
8061,101.98974,1046.04,0,0.916667,11,1000,1139.660178,139.562971
8062,617.496041,521.64,0,1,12,1500,269.919412,234.724653
8063,118.918332,1151.64,0,0.833333,8,2000,891.287913,70.63746
8064,933.928303,0,570.718948,0,0,2000,499.243053,358.446917
8065,1743.826099,1630.07,0,1,59,1500,1072.8864,7614.675316
8066,2.140583,238.92,0,1,12,2500,186.27345,35.518109
8067,18.973831,88.96,0,0.166667,2,1500,824.602684,132.06983
8068,7.554365,88.56,0,1,12,1500,68.855232,73.081017
8069,1001.435526,0,1098.291504,0,0,1200,174.569685,303.579585
8070,651.55986,599.55,0,0.333333,5,1800,199.706361,388.868388
8071,97.299991,427.67,0,0.666667,8,2500,557.777752,173.099027
8072,425.848048,0,697.854267,0,0,500,327.627263,208.295476
8073,248.626137,2635.25,0,1,17,5000,2425.107514,193.086366
8074,2046.306856,1942.39,1488.710959,1,26,4000,1400.972622,455.333953
8075,341.73986,0,2584.241719,0,0,3000,1921.884285,190.229372
8076,2064.106212,0,1497.565331,0,0,3000,543.902356,647.508482
8077,1127.633173,422.55,150.157754,0.333333,8,1200,167.203806,3078.97554
8078,135.119023,222,0,1,12,1700,147.646263,169.332847
8079,1043.025044,576,48.874389,1,24,1000,733.677722,1082.915299
8080,512.915157,1799.45,76.417858,0.75,28,1500,1023.384336,177.146564
8081,33.100875,277.47,0,0.666667,9,1500,194.180564,124.55425
8082,2676.253141,0,2832.570661,0,0,3000,0,
8083,0,123.1,0,0.75,9,4000,101.639354,
8084,213.434094,840.61,0,0.625,14,1200,233.334106,119.28773
8085,1988.595057,0,49.91246,0,0,2000,485.111127,846.157055
8086,957.289879,66.66,2531.717743,0.166667,2,3000,196.163184,353.354446
8087,19.303914,168.9,0,0.333333,6,1000,345.350729,115.940194
8088,1377.230621,0,1064.960986,0,0,2500,343.961283,428.134666
8089,2784.030599,1470,3149.955535,1,35,7000,745.850159,623.905482
8090,4.076145,596.64,0,1,12,2000,311.59914,22.461659
8091,37.983045,242.24,0,0.25,3,2000,662.417377,99.057422
8092,0,152.28,0,1,12,4000,0,
8093,5.020473,100.05,0,0.25,3,4000,360.227309,125.327855
8094,227.141183,2604,0,1,19,3200,2510.732854,163.027724
8095,3572.844689,504,0,0.666667,8,3500,697.903654,2829.064077
8096,1179.159897,757.85,0,1,17,1200,1038.225609,1023.699081
8097,39.930624,399.95,0,0.222222,9,1200,0,
8098,1141.905542,8.4,54.519422,1,12,1200,290.133362,516.511551
8099,777.739839,262.6,0,0.75,9,1000,131.553471,1379.505263
8100,20.890606,110,0,1,8,1000,56.715447,108.294662
8101,2934.090889,0,2710.056224,0,0,3000,428.467582,694.749539
8102,1245.654818,626.56,1658.285219,0.428571,8,2500,249.873228,274.369204
8103,32.369733,326.45,0,0.916667,12,1000,243.721693,180.646996
8104,1.846916,604.32,0,1,12,1500,557.734182,12.224702
8105,392.896462,450,517.197717,0.818182,9,500,769.083695,496.215787
8106,641.317325,1099.56,0,1,49,4000,326.68893,193.76002
8107,40.977812,502.92,0,0.416667,6,4000,748.302786,177.375481
8108,121.446047,1254.46,0,0.583333,14,1000,1244.737859,153.924261
8109,16.176672,95.55,0,0.25,3,1000,136.961964,59.907285
8110,259.217679,2844.3,0,0.666667,12,2500,2733.780207,165.185385
8111,1355.979715,51.41,3213.886545,0.083333,1,3500,384.859732,654.861921
8112,10.266994,141.24,0,1,12,3000,121.896355,96.838061
8113,134.62028,648.9,295.655611,0.25,5,1200,468.622826,156.724637
8114,14.773807,160,0,0.181818,2,1800,377.03508,210.244734
8115,23.692271,165.57,0,0.166667,2,3500,460.205774,117.075212
8116,23.126579,213.95,0,0.583333,7,2000,299.511212,120.226935
8117,888.406678,347.7,0,0.75,9,1000,300.871084,444.166223
8118,779.549673,412.55,214.232874,0.75,9,4000,1793.396325,207.773791
8119,3278.982195,0,4431.586287,0,0,4500,3810.09665,1202.98256
8120,1356.785114,0,1397.221909,0,0,2500,461.602976,519.466863
8121,1301.813081,0,101.766866,0,0,1400,401.389799,418.773876
8122,1857.961278,0,1005.292057,0,0,2500,288.461702,814.423515
8123,131.290079,359.44,0,0.666667,8,1500,291.577497,165.879808
8124,916.749476,246.82,925.950908,1,19,1200,1411.984522,631.508634
8125,59.831187,532.68,39.325487,0.666667,8,6000,642.925821,115.36213
8126,12.65849,166.32,0,0.333333,4,2500,420.051037,220.621064
8127,1726.035224,1065.65,3004.987382,0.333333,9,3000,5807.675792,830.737525
8128,1430.681807,1916.04,181.347255,1,38,1800,1625.672604,635.438391
8129,38.915874,564,0,1,12,2000,551.4978,179.311685
8130,955.184754,498.96,0,1,12,1000,764.604043,785.942834
8131,1723.733705,0,1043.260997,0,0,2200,428.244891,574.800789
8132,54.27007,2071.92,0,0.5,13,9000,1241.531755,59.598451
8133,945.793928,253.31,152.277594,0.333333,4,1000,676.496604,536.299167
8134,135.843015,1111.4,0,0.166667,2,1050,4121.57553,139.892334
8135,930.65642,300.05,0,0.75,9,1200,513.064156,330.422815
8136,21.181957,431.7,0,0.333333,5,3000,592.236231,162.941232
8137,31.997904,0,136.755929,0,0,500,0,
8138,1255.20988,0,3833.037,0,0,2000,2793.258309,931.105425
8139,1673.480135,0,2268.363869,0,0,2500,333.975878,319.086971
8140,3399.279094,0,2639.92834,0,0,7000,762.560208,703.035014
8141,1411.096444,270,711.48812,0.833333,10,1500,1279.52965,902.25194
8142,226.306461,0,788.235661,0,0,1200,184.701045,217.492643
8143,1179.613243,0,73.629879,0,0,1200,352.44958,281.679401
8144,43.405954,520.65,0,0.818182,10,2000,515.760919,132.358795
8145,1671.319193,0,970.624828,0,0,2000,436.679768,473.598415
8146,1193.342587,311.45,1199.531976,0.833333,13,2500,632.546287,413.19731
8147,2483.739581,0,2923.8863,0,0,3500,312.473159,1138.177921
8148,1980.103629,926.06,2700.516738,0.916667,27,4000,738.726381,671.274132
8149,2000.759048,801.77,0,0.25,5,3000,538.119129,545.14376
8150,2495.25505,89.9,5290.393032,0.090909,1,6000,582.339752,640.013396
8151,7215.19576,0,7275.716281,0,0,7500,809.179193,1639.238121
8152,8.087225,515,0,0.833333,17,3000,399.456368,14.574311
8153,31.083023,138.04,0,0.583333,7,2700,65.133736,141.715486
8154,1276.491537,65.8,4422.783845,0.166667,2,2500,3533.025919,474.861178
8155,184.57666,408.36,0,1,12,1000,294.885863,239.73565
8156,5.606423,114,0,0.083333,2,4000,434.803301,57.299031
8157,6.260598,35,18.280043,0.083333,1,1000,110.318859,59.475914
8158,2.668569,0,91.849463,0,0,1200,288.42282,45.299293
8159,135.357366,1592.57,0,0.75,28,300,1907.282354,197.512598
8160,520.075249,0,2209.490538,0,0,2000,3266.498713,186.866403
8161,1036.242361,365.9,0,0.75,9,1000,695.253351,829.465424
8162,1095.180685,459,1972.439122,0.166667,5,3000,805.924742,310.111406
8163,995.323626,127.49,18.204577,0.25,4,1000,458.941641,491.781046
8164,472.691037,1556.32,1083.580859,0.5,8,1500,1439.747599,835.160618
8165,1111.110344,608.75,0,0.583333,8,1200,372.620322,331.451667
8166,221.116228,117.5,271.778244,0.909091,10,1200,628.179729,121.135771
8167,387.162964,269.93,1838.276268,0.25,6,4000,5728.317813,210.156238
8168,169.820745,1578.12,0,1,9,1000,1225.623209,102.687073
8169,0,136.71,0,0.166667,2,3000,311.673478,
8170,46.996535,0,2370.681355,0,0,3500,5679.77259,82.578321
8171,2006.452959,219.97,308.933151,0.75,9,2000,529.967984,823.90416
8172,14.428951,200,0,0.666667,8,3000,291.222619,149.575815
8173,8.844399,116.68,0,0.166667,2,3000,677.982898,123.107146
8174,189.499535,1802.93,258.954597,0.916667,35,1000,1273.819019,135.98691
8175,117.061924,154,0,0.916667,11,1500,297.34992,162.066617
8176,42.055305,774.37,0,1,19,3000,664.956348,66.346615
8177,266.51948,1651.12,0,0.916667,31,2000,1098.566062,164.309823
8178,41.386295,194.57,0,0.166667,2,2200,470.431305,169.999931
8179,147.14671,356.68,0,1,16,2700,385.268234,167.731583
8180,763.228081,0,1948.071903,0,0,1200,1223.745197,263.756386
8181,1606.875936,1863.48,0,0.666667,20,6500,698.65014,328.146908
8182,168.600813,1949.73,2768.260223,1,62,2000,4706.338518,114.611791
8183,1333.899916,356.77,1107.81888,1,14,3500,1202.239577,405.279545
8184,41.624195,102,0,0.166667,5,1000,278.021419,41.427923
8185,1021.334556,300,0,0.833333,10,1000,516.596295,1127.577542
8186,1047.173202,450,0,0.666667,12,1000,503.698541,1256.70522
8187,1829.837678,0,853.585813,0,0,2000,383.433012,387.526832
8188,772.647723,0,970.37112,0,0,2500,125.862157,209.002905
8189,114.297852,994.54,0,0.833333,18,1000,1099.568918,163.756802
8190,12.039155,100,0,0.181818,2,3000,406.868896,80.075627
8191,0,52.5,0,0.416667,5,3000,57.506797,
8192,785.198515,1207.42,0,0.583333,21,1200,374.231139,294.572557
8193,1056.98996,0,1388.219296,0,0,2000,834.107295,276.344591
8194,0.437285,6.9,0,0.083333,1,8500,4.523555,4.763689
8195,737.775044,107.94,2723.362442,0.166667,1,1500,1484.746502,184.381222
8196,219.749851,1208.38,0,0.833333,10,1000,1256.084967,187.61419
8197,1135.540743,1148.47,0,0.416667,27,1450,1089.187544,275.097439
8198,247.142072,245,0,0.083333,1,500,0,
8199,1140.673705,438.83,631.332476,1,18,1800,807.664131,428.424098
8200,2692.11891,594.7,346.333741,0.416667,12,3500,4207.716509,1430.850565
8201,19.296018,210,0,1,12,1000,296.473656,159.039023
8202,22.061664,208.8,0,1,12,1000,205.111057,172.112042
8203,411.062591,0,988.119391,0,0,500,1027.320667,220.507641
8204,1990.482788,55,5807.425413,0.090909,1,3500,3170.513718,759.519555
8205,171.402357,755.5,0,1,35,2700,845.857679,161.590149
8206,974.749857,0,998.896759,0,0,1200,1274.705644,279.05917
8207,1437.545676,0,154.529131,0,0,3000,406.05425,406.16845
8208,492.947466,0,1826.582575,0,0,2500,1675.26159,162.457032
8209,758.118109,837.44,0,1,22,1000,2198.992341,6521.086012
8210,482.028341,106.47,0,0.5,9,2500,184.166639,179.412181
8211,419.22185,0,1117.228257,0,0,1200,182.36345,267.413513
8212,0.228572,60,0,0.125,1,1500,438.738982,
8213,57.116811,27.79,381.171145,0.083333,1,4500,1215.965938,99.950697
8214,61.21162,280.83,0,0.909091,11,1500,191.386573,159.727823
8215,4436.557694,6005.9,567.971877,1,61,10500,1650.425296,1067.515656
8216,798.746133,233.16,779.357321,0.25,3,1500,1701.391735,327.165449
8217,5658.669875,740.89,4599.29664,0.583333,7,11000,1328.416237,1851.570072
8218,1105.179825,200,0,0.083333,1,1200,308.242594,725.821711
8219,20.595501,289.78,0,0.416667,5,2700,342.440014,82.359493
8220,435.518068,27.22,0,0.083333,1,500,160.536841,220.943631
8221,11.391553,201.52,0,0.916667,11,4000,210.443741,71.701127
8222,1058.726643,191,1639.830365,0.142857,2,2000,171.044001,354.529079
8223,2732.732417,374.95,3998.665108,0.166667,7,5000,2056.177019,1781.660007
8224,21.999733,343.75,0,0.916667,22,4000,337.022364,154.938486
8225,176.991674,763.71,0,0.083333,1,1200,314.5974,166.360313
8226,12.108421,0,625.979655,0,0,1000,680.02354,14.847368
8227,3553.326258,627.81,4863.883228,0.875,25,5000,891.259465,1026.828021
8228,51.08934,140.75,0,0.416667,5,1000,347.240071,238.811356
8229,161.926545,1427.83,0,0.333333,12,14000,0,
8230,8.248278,0,74.905547,0,0,4000,323.533469,64.837252
8231,514.17242,45.65,0,0.083333,1,1000,103.945858,1879.235176
8232,404.316166,176,0,0.416667,5,1000,157.644753,193.242502
8233,64.472043,200.02,0,0.25,3,1200,442.334336,170.875613
8234,61.628782,457.31,0,1,9,1500,364.254422,112.081828
8235,535.927055,0,562.957567,0,0,1200,598.924595,306.059548
8236,691.181508,439.92,0,1,12,1000,162.995562,328.466313
8237,2144.040539,0,14127.46664,0,0,3500,12571.81466,525.168936
8238,155.29619,449.18,0,0.454545,7,1800,328.110035,194.850359
8239,536.425055,3302.01,0,0.833333,28,2000,3195.65769,207.884434
8240,3838.460036,230.22,3816.470266,1,9,4000,601.628528,2027.077624
8241,20.12252,212.82,0,0.666667,5,2500,193.710394,85.787699
8242,876.69029,0,1089.711093,0,0,1000,1385.757558,329.503756
8243,792.349098,0,1795.077768,0,0,2000,219.603033,286.451636
8244,12.090835,0,39.158589,0,0,1000,50.46639,51.162505
8245,56.13816,555.1,0,0.916667,39,2700,527.817131,165.122729
8246,43.438252,194.1,0,0.833333,10,3000,123.282925,153.504488
8247,59.702526,674.68,0,0.583333,13,1000,810.809093,195.624534
8248,94.604491,816,0,1,12,2500,694.054946,154.937506
8249,22.427861,340.5,0,0.416667,6,2500,413.025987,97.439864
8250,386.6865,0,290.592428,0,0,500,617.799081,203.241132
8251,2149.205166,0,1114.317913,0,0,3000,3230.180347,12748.98306
8252,64.995822,550,0,0.916667,11,2500,501.661911,178.815435
8253,190.570683,620.64,0,1,13,2500,412.129864,163.204795
8254,970.598275,0,1381.573316,0,0,1700,674.552092,357.211595
8255,24.992059,292.5,0,0.833333,11,2000,309.294279,193.835236
8256,383.965702,3552.44,0,0.916667,42,10500,3446.294572,228.639344
8257,1004.937342,150.45,1891.647657,0.363636,4,5000,435.063532,454.540546
8258,3748.676835,967.5,4420.346154,0.5,6,4000,2036.146258,2006.976997
8259,331.110003,3816,0,1,12,2350,3234.025148,1024.833655
8260,2.936186,40.7,0,0.166667,2,3500,29.250668,18.569907
8261,104.693836,783.24,0,1,12,2700,734.364933,201.315774
8262,31.072032,234.58,0,1,24,2000,224.626205,155.920337
8263,109.009133,749.18,0,0.833333,10,1000,922.628357,165.855405
8264,385.845093,0,2397.763368,0,0,2500,0,
8265,1209.031561,103.91,5910.81455,0.083333,1,2500,5904.060257,397.704005
8266,2837.962185,898.2,958.26211,0.416667,10,5000,641.182454,659.255972
8267,1929.069939,0,973.827667,0,0,2500,786.014779,513.327849
8268,324.479364,0,1156.870667,0,0,2500,0,
8269,597.184048,517,2446.857321,0.5,6,1500,2119.840291,373.020675
8270,468.022403,488.93,132.146931,0.833333,14,1000,722.96482,163.678643
8271,223.820349,1176.72,98.219677,0.7,31,300,1074.228736,395.334212
8272,2757.097566,1533.04,686.790836,0.5,7,3000,767.851514,8608.53291
8273,44.540733,446.62,0,0.583333,9,4000,734.815143,190.9106
8274,1410.909779,698.88,948.848018,1,12,1200,79.578186,11795.28096
8275,219.709329,586.64,0,1,8,1000,156.939833,165.553894
8276,2075.870968,0,996.279137,0,0,2500,482.259939,543.579985
8277,84.988845,280,0,0.1,1,2500,374.042528,136.958891
8278,48.487138,261.81,0,0.666667,8,1000,231.475316,156.323105
8279,1228.217369,836.4,382.163862,1,24,1400,1163.702341,758.120882
8280,1174.249291,233.54,1664.224665,0.333333,5,2000,185.82061,205.99605
8281,991.11995,0,1341.446355,0,0,1500,204.785807,160.331541
8282,1142.302592,0,175.924692,0,0,1200,454.157081,418.981666
8283,1056.794852,0,3291.524402,0,0,3000,2794.942155,339.698592
8284,4302.771935,0,5875.404159,0,0,6000,384.040295,1966.521666
8285,279.811953,399.9,0,1,14,1000,538.655831,195.433258
8286,54.598322,832.68,0,1,12,2000,811.761402,75.007289
8287,2323.50306,66,1750.387105,0.083333,1,3000,663.167426,539.587943
8288,997.781043,0,56.553047,0,0,1200,729.644957,347.033488
8289,96.698289,1052.28,0,1,23,2000,930.197472,180.400196
8290,39.02645,158.96,0,0.888889,8,1500,117.452297,122.755349
8291,71.98176,459.49,0,1,13,1000,396.58986,178.180098
8292,2537.341739,2286.06,769.988993,1,49,4000,520.41176,858.654032
8293,14.665071,108.85,0,0.333333,4,1000,170.376826,137.064172
8294,66.0478,674.67,0,0.416667,8,600,538.053223,167.18485
8295,190.096469,561.99,0,1,14,1000,372.859398,195.131923
8296,3380.523396,1012.31,3294.766081,0.555556,27,4000,714.210126,2405.600709
8297,229.272651,0,751.963727,0,0,1200,12.773144,312.967911
8298,2473.175598,0,1462.361808,0,0,3000,703.75604,582.501738
8299,26.625558,199.2,0,1,12,2700,177.875592,137.21437
8300,19.161629,638.08,0,1,12,2500,639.809559,170.717097
8301,2271.907354,0,1253.401339,0,0,2500,1358.997158,632.612856
8302,1973.025342,0,2009.582123,0,0,2000,325.367575,476.302544
8303,29.040058,289.63,0,1,11,1000,243.424066,88.003769
8304,935.042217,1000,0,0.083333,1,1200,204.111522,215.712999
8305,863.821682,145.81,315.650923,0.583333,7,1000,520.56678,1598.733913
8306,2128.836017,0,2474.142891,0,0,5000,895.113371,582.608195
8307,1299.027426,731.45,2823.614133,1,11,1500,2296.979965,1066.288428
8308,2066.764509,421.12,2099.57077,0.083333,1,2500,701.557906,1397.322018
8309,6008.914524,0,8304.470149,0,0,9000,1279.301117,1404.889491
8310,1420.676352,1379.12,346.104638,0.916667,26,1500,1439.44004,1159.79285
8311,1304.669711,938.95,718.244077,0.875,19,6000,397.559825,221.76596
8312,42.204276,655.73,0,1,12,500,459.163878,96.554895
8313,420.348086,3986.24,0,1,22,1500,3100.021072,202.854078
8314,636.560481,202.77,1148.569187,0.5,5,1500,76.573549,128.452063
8315,2648.244646,0,10458.97815,0,0,4000,9818.531412,665.888853
8316,174.909754,0,721.16471,0,0,1500,221.855473,82.94693
8317,1016.52185,44,1069.450087,0.083333,1,1200,54.983629,4080.472538
8318,2080.12257,0,3014.915206,0,0,3000,652.357962,506.798212
8319,289.220297,0,1048.868332,0,0,1200,59.150211,288.255952
8320,1079.106678,0,390.485014,0,0,1200,552.57076,313.808062
8321,7.258112,57,0,0.090909,1,1500,294.679399,79.49349
8322,403.311321,208,438.543672,0.142857,1,4000,39.576673,133.729514
8323,15.410246,51.02,0,0.142857,2,4000,72.30987,70.412367
8324,1094.961929,498.21,1188.796657,1,14,1200,460.368166,1643.554755
8325,254.260019,2184.72,0,1,41,4000,1889.29739,188.392562
8326,110.474358,1294.42,0,0.916667,13,2500,1399.705212,164.585216
8327,17.699123,0,29.421611,0,2,2000,178.288304,82.738431
8328,77.097563,233.62,281.332123,0.666667,9,1000,689.947206,123.11519
8329,0,39.54,0,0.166667,2,3000,181.014541,
8330,777.210275,622.51,1387.449608,1,27,1000,1092.401437,521.876562
8331,25.840196,277.56,0,1,12,1000,274.150799,176.998221
8332,150.897044,0,900.772781,0,0,2500,0,
8333,192.25979,86.03,997.125484,0.083333,1,1200,0,
8334,11.115883,216.36,0,1,12,1000,199.847489,34.928987
8335,801.688726,325.92,0,1,12,1000,484.790462,224.451595
8336,105.333584,306,0,0.125,2,6000,101.986927,118.324082
8337,32.944835,185.8,0,1,10,1000,101.816592,142.426777
8338,192.766707,55,455.904257,0.083333,1,2000,236.007337,119.086777
8339,53.684439,862.47,0,0.75,9,2500,1007.362536,172.278333
8340,229.752417,82.28,0,0.333333,4,1000,203.78769,171.875166
8341,184.007838,526.92,0,1,12,1500,396.991301,180.5486
8342,626.342256,956.64,0,0.454545,8,7500,2125.953394,222.366993
8343,4.602365,38.42,0,0.166667,2,1000,74.750172,41.034906
8344,438.94049,883.64,480.86377,0.333333,9,1000,910.64164,364.106153
8345,5.902257,246.25,0,0.5,9,1000,316.597475,85.012713
